storeid,productid,numInStock
134,294993047536,113
134,412348931569,131
134,740581174440,109
134,314482481265,116
134,805966823208,133
134,312237459250,80
134,419446364450,145
134,603333456348,144
134,379942304309,66
134,861348595761,108
134,380734371410,66
134,67014520356,56
134,589814450967,52
134,698718941817,84
134,557899454410,75
134,654563447110,56
134,962728896848,70
134,482340522139,57
134,894482053097,53
134,576518370019,111
134,414652410482,150
134,919197823026,138
134,669515708071,123
134,569219762080,129
134,234646454745,132
134,419481071217,69
134,873640709962,116
134,882152991390,81
134,199753522658,132
134,933914210509,143
134,457459442332,145
134,814141265887,69
134,308792010934,75
134,316871031375,105
134,168074802141,81
134,334074319971,128
134,547685258313,82
134,643925479319,116
134,514254550616,70
134,916984241291,66
134,384468659793,142
134,590034051433,110
134,893005812666,110
134,509762284879,131
134,339589987290,91
134,618570550236,139
134,377848719039,88
134,373709485267,113
134,375276903331,64
134,776538360607,73
134,679453075525,54
134,334425348148,67
134,945312847530,138
134,771137437634,150
134,923237099384,146
134,716818652888,139
134,979700065093,88
134,274761600136,103
134,869112308003,56
134,308440276732,88
134,578147508823,116
134,176404904473,133
134,467986934495,88
134,488529033803,73
134,506298714832,66
134,435122760857,87
134,945012228482,50
134,549746556299,110
134,388403878360,106
134,132186536765,136
134,508818965558,74
134,490997846898,127
134,944472664850,76
134,421337093409,71
134,250617599940,102
134,692492393712,51
134,630929030795,113
134,364745567029,66
134,896919583724,53
134,518329844939,127
134,722946564026,148
134,925173129386,68
134,425456990082,75
134,875125493289,78
134,754664511022,95
134,741544174664,81
134,349330324726,72
134,384179652400,58
134,999543417737,65
134,264132323061,127
134,529831629045,132
134,317663070530,72
134,383476286895,107
134,996103067914,120
134,290827207620,111
134,444797600349,56
134,400127531270,131
134,398900612810,62
134,536851950801,51
134,173672457176,93
134,129753980851,93
134,381299535788,148
134,786975743876,115
134,349435998924,97
134,330700905340,114
135,265444172694,98
135,187272692439,85
135,939369924082,89
135,450659382698,146
135,982079076090,80
135,702830548447,75
135,603333456348,141
135,117431954043,117
135,863129185304,72
135,154554749200,67
135,349330324726,116
135,732970729968,107
135,608852371253,116
135,547685258313,128
135,159425007904,141
135,473186595371,144
135,506298714832,101
135,722946564026,88
135,569219762080,102
135,508818965558,132
135,140903716305,73
135,418604295928,146
135,300475101700,97
135,511511692317,139
135,409542246104,59
135,527453991710,127
135,642234808130,93
135,364745567029,135
135,413227470171,72
135,330700905340,104
135,875125493289,139
135,679453075525,135
135,669515708071,113
135,996103067914,71
135,572878568883,103
135,264132323061,122
135,692492393712,55
135,765572003296,107
135,618570550236,148
135,952550789390,70
135,103362565865,105
135,873640709962,139
135,132186536765,75
135,139669412174,135
135,590034051433,77
135,129753980851,75
135,173672457176,100
135,839518983686,81
135,261188186216,69
135,373709485267,103
135,234646454745,66
135,945312847530,119
135,775611741635,89
135,786975743876,126
135,576518370019,87
135,495776106616,111
135,176404904473,80
135,600770885624,51
135,899657914264,137
136,384468659793,98
136,654563447110,74
136,816260222588,53
136,126834215166,88
136,709229053555,142
136,314482481265,136
136,558886167633,124
136,702421087613,148
136,718971287692,117
136,159425007904,75
136,986202008726,51
136,411067277447,91
136,457459442332,78
136,261188186216,79
136,486804801433,104
136,246144606961,64
136,488529033803,106
136,805966823208,112
136,669515708071,117
136,132954606361,119
136,833663232208,75
136,453357640486,90
136,518787417161,92
136,516495915668,142
136,875125493289,137
136,925173129386,114
136,643925479319,70
136,364745567029,100
136,771137437634,91
136,388403878360,56
136,862174790606,68
136,836900805029,126
136,203262278452,124
136,673737891943,76
136,698718941817,58
136,349330324726,107
136,702830548447,150
136,377848719039,128
136,873640709962,118
136,608852371253,68
136,322758894316,110
136,776538360607,55
136,962728896848,65
136,117431954043,88
136,174237001203,149
136,849681336901,137
136,786975743876,97
136,514254550616,144
136,887528437482,98
136,450659382698,148
136,205930062465,78
136,199753522658,147
136,482340522139,133
136,139669412174,127
136,398900612810,90
136,210526151030,66
136,536851950801,70
136,986065693858,69
136,706236730898,59
136,923237099384,53
136,227635917829,58
136,741544174664,78
136,529831629045,138
136,636021875565,86
136,916984241291,149
136,578705048123,59
136,381299535788,71
137,833663232208,53
137,642234808130,117
137,816260222588,117
137,384468659793,138
137,945312847530,54
137,962728896848,56
137,425456990082,71
137,430946284790,50
137,771137437634,63
137,673737891943,130
137,904647940449,145
137,312237459250,84
137,557899454410,140
137,482429892907,102
137,294993047536,103
137,563144943925,71
137,882152991390,66
137,654563447110,119
137,290827207620,135
137,630929030795,116
137,578705048123,129
137,893005812666,123
137,649921994715,130
137,839518983686,52
137,444797600349,75
137,805966823208,51
137,261188186216,73
137,566877828296,59
137,274761600136,80
137,916984241291,142
137,264132323061,126
137,435583017631,100
137,411067277447,64
137,144568875894,129
137,589814450967,142
137,300475101700,96
137,518787417161,116
137,250617599940,80
137,176404904473,75
137,272121204465,138
137,925173129386,149
137,982079076090,112
137,692492393712,66
137,786975743876,52
137,869112308003,116
137,126834215166,148
137,389169531271,64
137,590034051433,128
137,776538360607,51
137,286243122717,52
137,205930062465,110
137,698718941817,114
137,994411186239,128
137,453357640486,94
137,887528437482,57
137,769357296879,124
137,709229053555,66
137,159425007904,108
137,450659382698,117
137,349435998924,95
137,896919583724,74
137,380734371410,146
137,194144382996,58
137,861348595761,79
137,516495915668,70
137,316871031375,130
137,134390993040,91
137,569219762080,63
137,749625390019,109
137,488529033803,118
137,998040421944,61
137,467986934495,83
137,174237001203,113
137,167742802915,116
137,388403878360,51
138,317663070530,72
138,176404904473,59
138,904647940449,107
138,322758894316,71
138,284083366181,55
138,117431954043,68
138,381299535788,71
138,642234808130,60
138,944472664850,50
138,660310920540,72
138,435583017631,102
138,618570550236,73
138,692492393712,97
138,633320411611,64
138,208174494479,113
138,939369924082,84
138,511511692317,125
138,421337093409,131
138,649921994715,129
138,375276903331,108
138,274761600136,110
138,776538360607,63
138,180531962334,78
138,630929030795,149
138,803607788754,54
138,536851950801,69
138,398900612810,58
138,457459442332,82
138,833663232208,124
138,199753522658,128
138,948543507361,107
138,590034051433,110
138,749193678427,95
138,144568875894,112
138,308792010934,149
138,923237099384,58
138,525199185853,87
138,246144606961,104
138,871701186034,74
138,750886611187,59
138,549746556299,121
138,962728896848,53
138,409542246104,115
138,330700905340,63
138,419481071217,121
138,982079076090,79
138,529831629045,61
138,527453991710,70
138,467615168772,67
138,349330324726,73
138,941976384328,91
138,765572003296,87
138,159425007904,138
138,925173129386,148
138,877194198700,135
138,412348931569,77
138,608852371253,71
138,400127531270,142
138,945012228482,63
138,563144943925,141
138,400930079611,105
138,893005812666,73
138,569219762080,75
138,174237001203,92
138,103362565865,131
138,414652410482,115
138,286243122717,67
138,486804801433,139
138,636021875565,80
138,384179652400,92
138,334074319971,100
138,294993047536,117
138,473186595371,104
138,516286957430,92
138,482340522139,60
138,698718941817,122
138,861348595761,109
138,547244118460,99
138,127026679653,71
138,706236730898,145
138,373709485267,120
138,945312847530,134
138,816260222588,106
138,453357640486,53
138,514254550616,142
138,576518370019,132
138,899657914264,105
138,389169531271,94
138,534109743798,65
138,696368469198,84
138,679453075525,59
138,875125493289,131
138,902956788286,52
138,334425348148,103
138,265444172694,77
138,518329844939,60
138,450659382698,103
138,600770885624,116
138,483738463713,57
138,771137437634,74
138,863129185304,71
138,146051347589,135
138,272121204465,148
138,203262278452,106
138,250617599940,82
139,536851950801,111
139,152614854189,70
139,330700905340,148
139,875605607431,78
139,861348595761,148
139,649921994715,107
139,572878568883,69
139,603333456348,82
139,716818652888,142
139,994411186239,102
139,952550789390,51
139,199968033019,112
139,776538360607,101
139,518787417161,123
139,741544174664,150
139,118389501460,63
139,863129185304,134
139,334074319971,146
139,849681336901,150
139,941976384328,121
139,511511692317,64
139,803607788754,124
139,871701186034,126
139,899657914264,68
139,375276903331,93
139,384179652400,94
139,261188186216,110
139,172950643766,127
139,482340522139,133
139,600770885624,76
139,154554749200,107
139,896919583724,69
139,272121204465,150
139,187272692439,105
139,696368469198,137
139,750886611187,94
139,467986934495,71
139,412348931569,88
139,999543417737,105
139,419481071217,56
139,945312847530,85
139,67014520356,125
139,589814450967,88
139,816260222588,142
139,859109096191,83
139,308792010934,82
139,383476286895,143
139,669515708071,51
139,457459442332,136
139,450659382698,148
139,566877828296,60
139,679453075525,129
139,939369924082,90
139,132954606361,117
139,754664511022,130
139,568658660566,55
139,373709485267,71
139,297083512852,131
139,284083366181,77
139,563144943925,117
139,618570550236,128
139,904647940449,101
139,775611741635,100
139,873640709962,56
139,322758894316,119
139,525199185853,131
139,732970729968,124
139,833663232208,96
139,948543507361,70
139,509762284879,69
139,786975743876,132
139,642234808130,102
139,126834215166,51
139,721857506010,98
139,490997846898,114
139,495776106616,71
139,557899454410,52
139,523196696835,53
139,336491915536,129
139,770565227675,109
139,199753522658,84
139,709229053555,52
139,996103067914,91
139,549746556299,99
139,706236730898,114
139,317663070530,106
139,314482481265,150
139,578705048123,71
139,805966823208,113
139,419446364450,128
139,771137437634,95
139,862174790606,70
139,381299535788,100
139,534109743798,78
139,411067277447,119
139,636021875565,59
139,400930079611,89
139,203262278452,66
139,159425007904,124
139,506298714832,98
139,435583017631,142
139,205930062465,138
139,877194198700,88
139,482429892907,140
139,979700065093,66
139,173672457176,93
139,167742802915,144
139,567657950596,121
139,189470486214,127
139,364745567029,79
139,117431954043,89
139,698718941817,141
139,473186595371,55
139,919197823026,138
139,986065693858,114
139,722946564026,137
139,692492393712,125
139,590034051433,127
139,944472664850,86
139,702830548447,79
139,945012228482,104
139,986202008726,55
139,673737891943,143
139,894482053097,143
139,339589987290,51
139,420756960291,112
139,286243122717,68
139,264132323061,91
140,643925479319,68
140,679453075525,110
140,168074802141,100
140,297083512852,77
140,199968033019,50
140,882152991390,121
140,923237099384,109
140,741544174664,84
140,998040421944,52
140,409542246104,139
140,118389501460,117
140,144568875894,110
140,414652410482,147
140,272121204465,146
140,986065693858,76
140,139669412174,132
140,698718941817,118
140,896919583724,81
140,108326062706,98
140,859109096191,78
140,839518983686,63
140,618570550236,147
140,996103067914,74
140,925173129386,118
140,740581174440,59
140,578705048123,52
140,904647940449,82
140,516286957430,105
140,380734371410,148
140,982079076090,60
140,509762284879,99
140,203262278452,102
140,673737891943,56
140,529831629045,115
140,952550789390,54
140,308792010934,54
140,314482481265,144
140,868744054130,125
140,589814450967,114
140,384468659793,115
140,770565227675,82
140,557899454410,112
140,732970729968,108
140,312237459250,97
140,173672457176,72
140,435122760857,80
140,117431954043,144
140,189470486214,54
140,383476286895,116
140,547244118460,93
140,336491915536,103
140,669515708071,113
140,444797600349,57
140,630929030795,106
140,495776106616,110
140,317663070530,50
140,590034051433,120
140,547685258313,132
140,925484684473,137
140,636021875565,68
140,887528437482,61
140,284083366181,118
140,411067277447,59
140,261188186216,72
140,536851950801,136
140,633320411611,137
140,814141265887,140
140,899657914264,67
141,518329844939,70
141,534109743798,91
141,839518983686,69
141,425456990082,123
141,334425348148,61
141,646511826677,57
141,629919786056,93
141,420756960291,73
141,139669412174,123
141,692492393712,117
141,172950643766,66
141,873640709962,53
141,528771298719,68
141,330700905340,139
141,453357640486,105
141,547685258313,94
141,322758894316,107
141,203262278452,126
141,261188186216,78
141,375276903331,103
141,490997846898,86
141,875605607431,122
141,117431954043,138
141,525199185853,70
141,486804801433,61
141,180531962334,126
141,444797600349,80
141,770565227675,60
141,506298714832,128
141,194144382996,79
141,127026679653,53
141,140903716305,90
141,234646454745,106
141,982079076090,111
141,902956788286,121
141,126834215166,114
141,567657950596,132
141,435583017631,89
141,776538360607,141
141,576518370019,94
141,979700065093,53
141,297083512852,148
141,482340522139,148
141,568658660566,146
141,862174790606,71
141,380734371410,139
141,511511692317,122
141,654563447110,68
141,732970729968,137
141,572878568883,143
141,113476782830,63
141,152614854189,65
141,868744054130,73
141,159425007904,77
141,516495915668,137
141,765572003296,127
141,633320411611,104
141,400930079611,59
141,578147508823,111
141,904647940449,100
141,630929030795,74
141,919197823026,102
141,207178796787,60
141,349330324726,70
141,467986934495,74
141,412348931569,104
141,702421087613,100
141,388403878360,105
141,400127531270,113
141,473186595371,66
141,869112308003,115
141,529831629045,122
141,176404904473,54
141,118389501460,107
141,411067277447,100
141,749193678427,105
141,384468659793,150
141,660310920540,109
141,286243122717,90
141,554521191996,143
141,265444172694,85
141,941976384328,124
141,933914210509,55
141,430946284790,102
141,816260222588,123
141,414652410482,138
141,875125493289,115
141,944472664850,145
141,379942304309,79
141,435122760857,111
141,838962966418,98
141,250617599940,74
141,317663070530,146
141,547244118460,121
141,998040421944,127
141,314482481265,94
141,740581174440,122
141,129753980851,124
141,132186536765,112
141,389169531271,117
141,769357296879,119
141,312237459250,60
141,859109096191,109
141,716818652888,140
141,771137437634,146
141,697814031389,64
141,274761600136,101
141,246144606961,137
141,199753522658,107
141,828509049873,147
141,618570550236,143
141,144568875894,113
141,962728896848,76
141,467615168772,57
141,418604295928,51
141,986202008726,150
141,413227470171,75
141,590034051433,66
141,364745567029,127
141,871701186034,55
141,272121204465,115
141,833663232208,81
141,750886611187,112
141,557899454410,88
141,925173129386,73
141,108326062706,85
141,187272692439,63
141,603333456348,145
141,336491915536,72
141,994411186239,122
141,642234808130,115
141,696368469198,106
141,814141265887,52
141,527453991710,83
141,754664511022,90
141,986065693858,123
141,482429892907,89
141,916984241291,51
141,300475101700,134
141,948543507361,111
142,527453991710,58
142,207178796787,128
142,444797600349,76
142,803607788754,138
142,692492393712,127
142,518329844939,110
142,549746556299,61
142,749625390019,119
142,754664511022,91
142,999543417737,95
142,643925479319,102
142,770565227675,52
142,264132323061,94
142,210526151030,142
142,418604295928,117
142,529831629045,102
142,642234808130,131
142,450659382698,75
142,339589987290,137
142,902956788286,130
142,400127531270,115
142,979700065093,70
142,805966823208,110
142,569219762080,97
142,578705048123,73
142,916984241291,73
142,861348595761,94
142,590034051433,134
142,176404904473,91
142,203262278452,81
142,435122760857,118
142,108649313374,74
142,722946564026,139
142,412348931569,141
142,194144382996,136
142,173672457176,66
142,127026679653,61
142,126834215166,124
142,516286957430,122
142,660310920540,78
142,398900612810,128
142,894482053097,149
142,557899454410,116
142,312237459250,79
142,673737891943,106
142,473186595371,118
142,388403878360,140
142,765572003296,111
142,103362565865,90
142,863129185304,55
142,618570550236,82
142,589814450967,111
142,234646454745,102
142,384179652400,104
142,322758894316,73
142,317663070530,57
142,875125493289,107
142,261188186216,99
142,904647940449,146
142,274761600136,118
142,836900805029,57
142,871701186034,118
142,630929030795,94
142,925173129386,99
142,749193678427,135
142,383476286895,142
142,316871031375,73
142,294993047536,113
142,862174790606,59
142,430946284790,118
142,373709485267,56
142,534109743798,51
142,516495915668,79
142,506298714832,107
142,868744054130,145
142,536851950801,104
142,716818652888,149
142,117431954043,93
142,113476782830,80
142,199753522658,69
142,400930079611,62
142,349435998924,62
142,649921994715,58
142,375276903331,138
142,732970729968,53
142,508818965558,79
142,420756960291,77
142,629919786056,139
142,556388862616,101
142,154554749200,131
142,882152991390,106
142,139669412174,76
142,129753980851,91
142,869112308003,72
142,300475101700,78
142,467615168772,63
142,994411186239,138
142,838962966418,104
142,146051347589,150
142,435583017631,115
142,696368469198,108
143,172950643766,75
143,706236730898,114
143,180531962334,54
143,453357640486,148
143,567657950596,106
143,590034051433,125
143,998040421944,81
143,933914210509,115
143,473186595371,141
143,467615168772,117
143,618570550236,84
143,999543417737,65
143,284083366181,88
143,702830548447,139
143,527453991710,146
143,849681336901,75
143,528771298719,109
143,750886611187,87
143,312237459250,64
143,518329844939,125
143,939369924082,140
143,893005812666,70
143,286243122717,135
143,250617599940,52
143,859109096191,101
143,896919583724,84
143,962728896848,148
143,547685258313,109
143,118389501460,129
143,563144943925,119
143,140903716305,89
143,868744054130,86
143,646511826677,78
143,314482481265,67
143,373709485267,106
143,444797600349,103
143,948543507361,81
143,189470486214,138
143,814141265887,108
143,265444172694,65
143,435583017631,109
143,882152991390,78
143,199968033019,59
143,557899454410,68
143,732970729968,143
143,673737891943,119
143,894482053097,112
143,227635917829,53
143,349330324726,142
143,108326062706,144
143,952550789390,145
143,132186536765,95
143,749193678427,87
143,290827207620,50
143,425456990082,138
143,925484684473,99
143,861348595761,109
143,919197823026,85
143,264132323061,114
143,722946564026,73
143,765572003296,50
143,643925479319,100
143,450659382698,111
143,457459442332,137
143,770565227675,148
143,509762284879,64
143,875125493289,128
143,330700905340,98
143,923237099384,74
143,554521191996,98
143,126834215166,55
143,630929030795,80
143,176404904473,63
143,576518370019,116
143,547244118460,124
143,364745567029,59
143,300475101700,71
143,108649313374,54
143,144568875894,134
143,400127531270,134
143,769357296879,140
143,467986934495,93
143,902956788286,141
143,568658660566,101
143,411067277447,121
143,152614854189,65
143,904647940449,113
143,805966823208,70
143,709229053555,54
143,600770885624,126
143,838962966418,149
143,389169531271,99
143,308792010934,55
143,786975743876,141
143,514254550616,95
143,994411186239,69
143,679453075525,88
143,916984241291,147
143,139669412174,125
143,944472664850,118
143,721857506010,121
143,421337093409,87
143,754664511022,119
143,636021875565,120
143,316871031375,144
143,377848719039,73
143,775611741635,90
143,322758894316,90
143,129753980851,71
143,566877828296,71
143,702421087613,85
143,388403878360,101
143,803607788754,75
143,379942304309,141
143,113476782830,94
143,642234808130,64
143,529831629045,60
143,380734371410,58
143,649921994715,128
143,246144606961,127
143,203262278452,136
143,525199185853,83
143,413227470171,62
143,398900612810,150
143,435122760857,59
143,252522255166,93
143,839518983686,90
143,899657914264,150
143,187272692439,65
143,134390993040,89
143,979700065093,115
143,207178796787,133
143,660310920540,83
143,400930079611,97
143,508818965558,104
143,836900805029,142
143,159425007904,63
143,869112308003,109
144,383476286895,135
144,776538360607,88
144,117431954043,70
144,578705048123,140
144,308440276732,123
144,732970729968,56
144,435583017631,63
144,127026679653,85
144,771137437634,103
144,765572003296,111
144,126834215166,143
144,420756960291,60
144,862174790606,82
144,67014520356,111
144,572878568883,73
144,590034051433,56
144,398900612810,138
144,982079076090,72
144,679453075525,117
144,786975743876,80
144,633320411611,111
144,838962966418,126
144,518329844939,103
144,568658660566,104
144,933914210509,139
144,516495915668,130
144,400127531270,122
144,414652410482,81
144,702421087613,65
144,527453991710,66
144,457459442332,63
144,297083512852,65
144,168074802141,146
144,716818652888,105
144,132954606361,60
144,902956788286,53
144,103362565865,78
144,770565227675,95
144,589814450967,130
144,660310920540,123
144,409542246104,89
144,418604295928,138
144,749625390019,78
144,290827207620,88
144,636021875565,99
144,696368469198,107
144,384179652400,120
144,554521191996,98
144,264132323061,148
144,849681336901,97
144,284083366181,90
144,300475101700,132
144,814141265887,150
144,630929030795,134
144,669515708071,130
144,495776106616,110
144,486804801433,65
144,194144382996,141
144,139669412174,111
144,986065693858,77
144,706236730898,114
144,419481071217,143
144,718971287692,130
144,999543417737,121
144,869112308003,115
144,600770885624,146
144,775611741635,115
144,618570550236,107
144,557899454410,121
144,875605607431,99
144,349330324726,84
144,482429892907,112
144,608852371253,108
144,709229053555,116
144,859109096191,116
144,265444172694,135
144,174237001203,133
144,904647940449,114
144,286243122717,141
144,152614854189,96
144,261188186216,116
144,419446364450,80
144,140903716305,137
144,722946564026,70
144,172950643766,86
144,473186595371,100
144,925484684473,56
144,336491915536,149
145,828509049873,99
145,379942304309,68
145,877194198700,133
145,862174790606,89
145,435583017631,141
145,134390993040,102
145,998040421944,67
145,261188186216,107
145,740581174440,81
145,649921994715,99
145,732970729968,149
145,139669412174,75
145,389169531271,85
145,893005812666,82
145,199753522658,142
145,132186536765,116
145,516495915668,111
145,948543507361,148
145,618570550236,79
145,506298714832,73
145,511511692317,85
145,873640709962,72
145,420756960291,76
145,414652410482,76
145,508818965558,83
145,290827207620,106
145,113476782830,148
145,152614854189,69
145,450659382698,139
145,814141265887,108
145,696368469198,60
145,453357640486,111
145,250617599940,75
145,334425348148,115
145,563144943925,123
145,630929030795,76
145,986202008726,146
145,322758894316,95
145,679453075525,144
145,603333456348,92
145,549746556299,111
145,771137437634,63
145,941976384328,60
145,444797600349,146
145,706236730898,150
145,882152991390,128
145,364745567029,131
145,916984241291,58
145,482340522139,135
145,923237099384,132
145,483738463713,117
145,925173129386,145
145,833663232208,85
145,495776106616,96
145,176404904473,147
145,944472664850,77
145,173672457176,124
145,996103067914,92
145,419481071217,62
145,518787417161,118
146,902956788286,133
146,108326062706,114
146,250617599940,73
146,986202008726,78
146,941976384328,116
146,718971287692,127
146,572878568883,76
146,444797600349,138
146,863129185304,104
146,272121204465,55
146,334425348148,75
146,380734371410,70
146,381299535788,94
146,861348595761,99
146,776538360607,119
146,982079076090,75
146,948543507361,109
146,377848719039,138
146,384468659793,114
146,187272692439,134
146,194144382996,71
146,887528437482,80
146,349330324726,150
146,643925479319,59
146,199753522658,54
146,554521191996,113
146,629919786056,130
146,749625390019,51
146,875125493289,97
146,317663070530,106
146,413227470171,64
146,740581174440,124
146,389169531271,115
146,828509049873,123
146,508818965558,148
146,118389501460,95
146,168074802141,80
146,945012228482,94
146,375276903331,98
146,534109743798,55
146,875605607431,78
146,525199185853,147
146,334074319971,111
146,838962966418,143
146,127026679653,54
146,673737891943,112
146,227635917829,144
146,400930079611,113
146,556388862616,85
146,419481071217,150
146,134390993040,63
146,769357296879,89
146,286243122717,104
146,322758894316,82
146,421337093409,78
146,945312847530,103
146,603333456348,62
146,140903716305,61
146,409542246104,134
146,862174790606,52
146,904647940449,56
146,274761600136,116
146,771137437634,79
146,805966823208,94
146,199968033019,114
146,547685258313,54
146,998040421944,114
146,894482053097,95
146,388403878360,98
146,933914210509,53
146,994411186239,90
146,939369924082,71
146,246144606961,139
146,925484684473,82
146,721857506010,106
146,418604295928,141
146,159425007904,64
146,265444172694,90
146,511511692317,116
146,877194198700,77
146,167742802915,142
146,547244118460,93
146,314482481265,133
146,450659382698,109
146,414652410482,92
146,207178796787,51
146,618570550236,61
146,146051347589,75
146,383476286895,86
146,716818652888,57
146,420756960291,63
146,308440276732,77
146,528771298719,68
146,999543417737,132
146,679453075525,52
146,379942304309,138
146,600770885624,144
146,702421087613,129
146,696368469198,134
146,566877828296,145
146,925173129386,80
146,467986934495,149
146,882152991390,75
146,859109096191,64
146,339589987290,55
146,152614854189,79
146,871701186034,89
146,732970729968,79
146,176404904473,110
146,919197823026,65
146,261188186216,70
146,453357640486,148
146,563144943925,95
146,642234808130,61
146,816260222588,120
146,117431954043,72
146,646511826677,138
146,173672457176,95
146,103362565865,100
146,180531962334,60
146,590034051433,115
146,557899454410,65
146,488529033803,97
147,118389501460,140
147,250617599940,60
147,322758894316,103
147,643925479319,134
147,636021875565,92
147,925484684473,108
147,103362565865,77
147,140903716305,88
147,176404904473,55
147,816260222588,82
147,887528437482,104
147,805966823208,104
147,986065693858,66
147,516286957430,77
147,568658660566,53
147,660310920540,130
147,979700065093,50
147,877194198700,141
147,803607788754,60
147,508818965558,57
147,696368469198,143
147,679453075525,67
147,272121204465,57
147,629919786056,77
147,706236730898,101
147,642234808130,123
147,208174494479,141
147,308440276732,90
147,765572003296,51
147,578705048123,89
147,702421087613,110
147,384468659793,82
147,962728896848,111
147,383476286895,98
147,127026679653,97
147,996103067914,137
147,482340522139,83
147,234646454745,89
147,467986934495,102
147,863129185304,104
147,381299535788,126
147,418604295928,131
147,421337093409,114
147,603333456348,72
147,518787417161,55
147,896919583724,131
147,389169531271,88
147,159425007904,96
147,945012228482,70
147,740581174440,112
147,113476782830,79
147,528771298719,148
147,511511692317,134
147,312237459250,58
147,377848719039,130
147,139669412174,100
147,771137437634,61
147,67014520356,82
147,849681336901,72
147,873640709962,150
147,420756960291,77
147,203262278452,116
147,994411186239,63
147,732970729968,59
147,194144382996,75
147,467615168772,66
147,749193678427,137
147,174237001203,95
147,697814031389,80
147,861348595761,75
147,300475101700,74
147,536851950801,91
147,414652410482,77
147,167742802915,134
147,982079076090,71
147,527453991710,112
147,871701186034,70
147,316871031375,123
147,933914210509,107
147,754664511022,123
147,430946284790,128
147,509762284879,67
147,168074802141,108
147,506298714832,83
147,986202008726,144
147,180531962334,114
147,334425348148,62
147,364745567029,64
147,769357296879,149
147,786975743876,92
147,566877828296,88
147,925173129386,109
147,578147508823,125
147,894482053097,130
147,770565227675,72
147,775611741635,88
147,649921994715,68
147,875125493289,92
147,246144606961,79
147,154554749200,73
147,750886611187,124
147,529831629045,117
147,722946564026,73
147,419481071217,51
147,199753522658,109
147,814141265887,53
147,654563447110,70
147,314482481265,91
147,698718941817,64
147,210526151030,100
147,380734371410,76
147,576518370019,53
147,261188186216,105
147,132954606361,107
147,473186595371,96
147,569219762080,90
147,482429892907,99
147,554521191996,103
147,108649313374,137
147,349435998924,97
147,252522255166,73
147,409542246104,122
147,187272692439,57
147,514254550616,56
147,692492393712,109
147,702830548447,148
147,411067277447,148
147,286243122717,76
147,516495915668,88
147,284083366181,52
147,838962966418,51
147,152614854189,76
147,205930062465,123
147,379942304309,80
147,144568875894,130
147,264132323061,81
147,384179652400,120
147,833663232208,145
147,132186536765,80
147,630929030795,141
147,608852371253,117
147,646511826677,62
147,919197823026,147
147,398900612810,64
147,859109096191,142
147,265444172694,99
147,952550789390,109
147,349330324726,83
147,117431954043,148
147,941976384328,77
148,330700905340,96
148,108326062706,88
148,833663232208,82
148,208174494479,55
148,294993047536,127
148,261188186216,124
148,103362565865,144
148,899657914264,103
148,814141265887,100
148,839518983686,115
148,547244118460,97
148,933914210509,124
148,633320411611,122
148,887528437482,54
148,167742802915,50
148,566877828296,97
148,140903716305,84
148,945012228482,139
148,250617599940,53
148,286243122717,54
148,322758894316,73
148,334425348148,74
148,646511826677,131
148,786975743876,147
148,556388862616,57
148,173672457176,107
148,152614854189,145
148,205930062465,68
148,336491915536,104
148,875125493289,142
148,506298714832,138
148,252522255166,93
148,134390993040,124
148,199968033019,93
148,749625390019,109
148,996103067914,69
148,418604295928,104
148,113476782830,127
148,495776106616,67
148,349330324726,131
148,698718941817,60
148,534109743798,127
148,511511692317,93
148,868744054130,59
148,849681336901,64
148,414652410482,134
148,722946564026,145
148,207178796787,149
148,589814450967,108
148,398900612810,124
148,490997846898,86
148,528771298719,97
148,430946284790,117
148,154554749200,77
148,749193678427,105
148,118389501460,129
148,649921994715,90
148,425456990082,71
148,334074319971,134
148,272121204465,73
148,482340522139,72
148,576518370019,80
148,721857506010,75
148,549746556299,114
148,679453075525,140
148,132186536765,58
148,673737891943,118
148,174237001203,90
148,450659382698,82
148,590034051433,60
148,692492393712,59
148,529831629045,113
148,518787417161,144
148,750886611187,96
148,172950643766,117
148,380734371410,51
148,643925479319,53
148,603333456348,129
148,168074802141,99
148,400930079611,59
148,127026679653,82
148,210526151030,86
148,384468659793,141
148,948543507361,57
148,600770885624,139
148,159425007904,88
148,557899454410,128
148,411067277447,108
148,523196696835,106
148,132954606361,131
148,608852371253,106
148,558886167633,108
148,180531962334,142
148,697814031389,86
148,388403878360,127
148,117431954043,72
148,902956788286,60
148,986065693858,135
148,982079076090,72
148,274761600136,95
148,765572003296,100
148,896919583724,53
148,514254550616,84
148,246144606961,129
148,308792010934,111
148,314482481265,115
148,875605607431,88
148,952550789390,72
148,706236730898,99
148,871701186034,147
148,962728896848,81
148,139669412174,120
148,754664511022,53
148,508818965558,96
148,979700065093,62
148,836900805029,105
148,939369924082,83
148,904647940449,97
148,435122760857,133
148,290827207620,85
148,629919786056,84
148,859109096191,117
148,732970729968,114
148,227635917829,132
148,660310920540,103
148,803607788754,76
149,871701186034,109
149,873640709962,67
149,144568875894,146
149,771137437634,134
149,322758894316,75
149,919197823026,78
149,916984241291,142
149,875605607431,145
149,377848719039,50
149,982079076090,65
149,896919583724,81
149,836900805029,145
149,899657914264,50
149,252522255166,77
149,547244118460,144
149,698718941817,124
149,300475101700,116
149,467615168772,107
149,349435998924,53
149,330700905340,63
149,775611741635,92
